"TIME","A1","Y1","Y2","Y3","Y4","Y6","X1","X2","X3","Z1","Z2","Y7","X5","A2","A3","D1","D2","D3","D4","E1","E4","E5","E6","E13","F1","F2","F3","F4","F5","F6","F7","F8","F9","F18","G1","G2","G3","G4","G5","Y8","Y9","S1","T1","T2","S2","T3","T4","T5","T6","K1","K2","K3","K4","K5","K6","K7","K8","K9","K10","K11","L12"
2017-08-08 20:30:00,3499.98709677419,96.1327956989247,48.0009677419355,259.483333333333,0,0,185.251290322581,185.894946236559,150.150322580645,4.20591397849462,4.53451612903226,94.6,185,0.343118279569892,53.0156989247312,53.0848387096774,89.6609677419355,67.0496774193548,452.626989247312,4.65215053763441,-100,1.09978494623656,-26.510752688172,0,18.559247311828,10.2410752688172,16.697311827957,10.6916129032258,15.7550537634409,10.0566666666667,6.40741935483871,0.286666666666667,12.1879569892473,289.998924731183,29.5161290322581,63.9010752688172,78.8086021505376,49.2881720430108,310.241182795699,3040.59408602151,43.0970967741935,284.808709677419,1,0,285.002258064516,1,0,63.8878494623656,29.147311827957,16,16,32.8778494623656,1850.02634408602,308.896666666667,315.587741935484,2,1,93.975376344086,34.5005376344086,3499.98172043011,285.165913978495
2017-08-08 21:00:00,3499.9632183908,96.4231034482759,47.9965517241379,260.257126436782,0,0,184.484137931034,185.425977011494,150.876091954023,3.92471264367816,4.25896551724138,94.6,185,0.000114942528735632,54.9931034482759,59.4875862068966,90.7298850574713,58.8452873563218,431.13908045977,3.49229885057471,-100,7.79068965517241,-17.8055172413793,0.355747126436782,20.8875862068966,12.6832183908046,19.4732183908046,12.5250574712644,17.4998850574713,11.801724137931,8.11149425287356,1.50241379310345,13.1109195402299,289.990459770115,30.0379310344828,63.7390804597701,82.6034482758621,52.5632183908046,306.897471264368,3049.69471264368,51.3791954022988,285.16091954023,1,0,284.986781609195,1,0,63.7086206896552,29.6129885057471,16,16,32.9794252873563,1850.00103448276,308.642298850575,312.272068965517,2,1,87.8347126436782,34.5006896551724,3499.96206896552,284.634367816092
2017-08-08 21:30:00,3499.97849462366,96.2211827956989,47.9991397849462,259.721182795699,0,0,184.553333333333,185.626666666667,151.097849462366,4.12010752688172,4.45430107526882,94.6,185,0,54.9930107526882,61.3064516129032,92.4695698924731,57.1101075268817,426.467204301075,6.79752688172043,-100,4.55086021505376,-14.3916129032258,1.55365591397849,21.3981720430108,12.6803225806452,19.8005376344086,12.7208602150538,18.1994623655914,12.2293548387097,8.82612903225806,1.89483870967742,13.282688172043,289.998709677419,30.010752688172,61.0086021505376,86.2440860215054,56.2301075268817,305.703333333333,3043.27569892473,48.3432258064516,284.94688172043,1,0,284.979139784946,1,0,60.9612903225806,29.6259139784946,16,16,32.8395698924731,1824.95215053763,308.550215053763,310.826344086021,1.94494623655914,1,83.2817204301075,34.5004301075269,3499.97634408602,284.263978494624
2017-08-08 22:00:00,3499.95747126437,96.0996551724138,48.001724137931,259.398045977012,0,0,184.340689655172,185.374137931034,150.071724137931,4.31344827586207,4.64379310344828,94.6,185,0,54.9928735632184,57.5775862068966,93.3608045977011,61.1897701149425,457.236091954023,6.68,-100,7.69931034482759,-18.9708045977012,0.428850574712644,20.6229885057471,12.122183908046,18.8674712643678,12.5787356321839,18.0294252873563,12.5825287356322,8.08206896551724,1.58724137931034,12.8309195402299,290.013448275862,30.0057471264368,59.167816091954,81.851724137931,51.8459770114943,307.455977011494,3039.65172413793,44.9614942528736,284.963563218391,1,0,284.980229885057,1,0,59.2055172413793,29.5973563218391,16,16,32.282183908046,1799.91137931034,308.605632183908,312.948620689655,1.9,1,80.8881609195402,34.5003448275862,3499.95517241379,286.041264367816
2017-08-08 22:30:00,3499.98064516129,95.8433333333333,48.1305376344086,259.395591397849,0,0,184.531397849462,185.454731182796,151.031075268817,3.97,4.31354838709677,94.1509677419355,185,0,54.9939784946237,62.1581720430108,93.6670967741936,56.3177419354839,426.020967741935,6.48430107526882,-100,7.87430107526882,-15.0617204301075,1.25795698924731,20.3379569892473,12.1952688172043,18.6474193548387,11.8863440860215,16.331935483871,11.6769892473118,8.59064516129032,1.85279569892473,13.2903225806452,289.985483870968,29.9956989247312,64.7322580645161,82.2752688172043,52.2795698924731,305.787741935484,3031.45075268817,48.6777419354839,285.061075268817,1,0,285.03,1,0,64.7384946236559,29.6084946236559,15.9996774193548,16,32.4505376344086,1799.86172043011,308.428709677419,311.036989247312,1.9,1,89.2086021505376,34.5006451612903,3499.98279569892,282.229569892473
2017-08-08 23:00:00,3499.98850574713,91.2963218390805,49.9280459770115,256.301724137931,0,0,186.13,186.866896551724,153.955747126437,4.14068965517241,4.48390804597701,90.0724137931035,185,0,54.993908045977,58.2745977011494,93.617816091954,60.3363218390805,454.515287356322,2.98563218390805,-100,3.91804597701149,-22.2550574712644,0.298275862068966,19.1295402298851,11.8479310344828,17.9912643678161,11.7325287356322,15.7281609195402,11.0344827586207,7.59344827586207,1.40965517241379,12.6213793103448,290.023563218391,29.9793103448276,65.5471264367816,87.7586206896552,57.7793103448276,309.033563218391,2887.55505747126,42.4886206896552,284.98632183908,1,0,285.03,1,0,65.5111494252874,29.612183908046,16.0340229885057,16.032183908046,32.9906896551724,1799.96827586207,309.180459770115,314.124597701149,1.9,1,95.1062068965517,34.5004597701149,3499.98850574713,285.961379310345
2017-08-08 23:30:00,3499.97956989247,90.3641935483871,50.4011827956989,256.132795698925,0,0,186.03752688172,186.750215053763,149.908602150538,4.18795698924731,4.51408602150538,90.7198924731183,185,0.00010752688172043,54.9955913978495,60.5135483870968,92.5388172043011,57.9386021505376,432.570107526882,5.3310752688172,-100,7.1605376344086,-21.2478494623656,0.00204301075268817,18.1064516129032,9.81784946236559,15.5134408602151,9.7058064516129,14.0949462365591,10.2849462365591,6.71322580645161,0.969032258064516,11.8390322580645,289.997741935484,30.0387096774194,70.7612903225806,86.1129032258064,56.0741935483871,308.505913978495,2858.0764516129,40.4372043010753,285.128172043011,1,0,285.02247311828,1,0,70.7301075268817,29.6417204301075,16,16,33.0788172043011,1799.88817204301,309.544838709677,314.658172043011,1.85763440860215,1,102.193548387097,34.5012903225806,3499.98172043011,283.845483870968
2017-08-09 00:00:00,3500.00114942529,90.5481609195402,51.9922988505747,264.71816091954,0,0,185.257011494253,184.604252873563,149.683103448276,4.19229885057471,4.52195402298851,89.4567816091954,185,0,54.9968965517241,59.3731034482759,92.4141379310345,59.1751724137931,441.71816091954,3.93034482758621,-100,9.30689655172414,-20.3371264367816,0.257931034482759,19.2763218390805,11.3541379310345,17.4186206896552,11.4280459770115,15.8181609195402,11.1281609195402,7.52057471264368,1.47275862068966,12.5445977011494,289.995862068965,30.032183908046,69.016091954023,87.683908045977,57.651724137931,307.059655172414,2863.90528735632,40.9887356321839,284.859425287356,1,0,284.940229885057,1,0,69.0089655172414,29.613908045977,15.3312643678161,15.3310344827586,32.8129885057471,1799.87022988506,309.263793103448,312.341724137931,1.8,1,101.804482758621,34.5004597701149,3499.99770114943,284.344137931034
2017-08-09 00:30:00,3499.99569892473,92.2202150537634,54.0010752688172,280.031827956989,0,0,186.094731182796,185.108279569892,151.134301075269,4.25698924731183,4.58408602150538,91,185,0,54.9964516129032,62.210752688172,93.7475268817204,56.3825806451613,426.890967741935,4.99075268817204,-99.5877419354839,7.05817204301075,-16.6920430107527,1.05225806451613,18.3149462365591,11.7433333333333,18.434623655914,11.7047311827957,15.6598924731183,10.5827956989247,8.01967741935484,1.84311827956989,12.8975268817204,289.985268817204,29.9978494623656,71.7688172043011,89.1075268817204,59.1139784946237,305.608817204301,2916.68537634409,40.5982795698925,285.032688172043,1,0,285.008387096774,1,0,71.7933333333333,29.5990322580645,14.9983870967742,15,32.7891397849462,1799.86903225806,309.178709677419,311.054946236559,1.8,1,105.460322580645,34.5009677419355,3499.99677419355,286.057096774194
2017-08-09 01:00:00,3499.97931034483,92.2722988505747,54.0002298850575,280.188850574713,0,0,187.545747126437,183.92091954023,151.711264367816,4.1516091954023,4.4751724137931,91,185,0,54.9971264367816,60.8872413793103,93.2452873563218,57.6252873563218,433.988275862069,5.02195402298851,-99.8496551724138,7.36379310344828,-20.2148275862069,0.669770114942529,19.5158620689655,10.9693103448276,16.8502298850575,11.1218390804598,15.0709195402299,11.4770114942529,7.56494252873563,1.53344827586207,12.6364367816092,290.015517241379,30.0287356321839,74.4252873563218,90.251724137931,60.2218390804598,306.37632183908,2918.55379310345,43.0532183908046,285.082988505747,1,0,284.994942528736,1,0,74.414367816092,29.6150574712644,15.0004597701149,15,32.8370114942529,1799.93666666667,309.130689655172,311.898965517241,1.8,1,109.771034482759,34.5016091954023,3499.97701149425,283.436896551724
2017-08-09 01:30:00,3499.98494623656,92.5188172043011,54.0034408602151,280.940537634409,0,0,187.594623655914,174.415483870968,151.956129032258,4.24602150537634,4.5858064516129,91,185,0,54.9966666666667,64.5487096774194,91.4355913978495,54.3465591397849,401.383010752688,5.43451612903226,-81.0825806451613,12.7975268817204,-10.6256989247312,2.71698924731183,31.5632258064516,26.3310752688172,27.4563440860215,11.6977419354839,15.7863440860215,11.2390322580645,8.78322580645161,2.43827956989247,13.3008602150538,289.98311827957,30.005376344086,67.758064516129,85.1903225806452,55.1849462365591,302.156129032258,2926.26419354839,50.4637634408602,284.816021505376,1,0,285.015698924731,1,0,67.741935483871,29.6283870967742,15,15,32.902688172043,1799.89032258065,308.844086021505,307.126666666667,1.8,1,98.4869892473118,34.500752688172,3499.98709677419,284.111075268817
2017-08-09 02:00:00,3499.97586206897,92.3648275862069,53.9966666666667,280.469310344828,0,0,188.770689655172,174.609770114943,152.757931034483,4.38080459770115,4.72344827586207,91,185,0,54.9970114942529,67.1487356321839,92.207816091954,52.2944827586207,389.407471264368,7.71402298850575,-63.5219540229885,18.3929885057471,-7.50344827586207,3.55298850574713,20.6712643678161,9.43505747126437,19.5027586206897,24.7477011494253,30.0173563218391,25.2375862068966,9.2148275862069,3.63666666666667,13.7283908045977,289.997701149425,30.0241379310345,68.367816091954,75.4068965517241,45.3827586206897,300.240114942529,2921.41126436782,51.7409195402299,285.172643678161,1,0,284.98,1,0,68.3657471264368,29.6373563218391,14.8572413793103,14.8551724137931,32.9140229885057,1799.88114942529,308.778390804598,304.943333333333,1.78333333333333,1,94.7165517241379,34.5014942528736,3499.97816091954,286.021724137931
2017-08-09 02:30:00,3499.9688172043,92.4452688172043,53.9981720430108,280.706021505376,0,0,189.541290322581,170.003655913978,154.860322580645,4.4505376344086,4.80322580645161,91,185,0,54.9966666666667,68.7181720430108,90.230752688172,50.9404301075269,371.188172043011,8.25516129032258,-55.5195698924731,20.8595698924731,-5.05129032258065,3.91172043010753,20.9027956989247,13.2009677419355,19.280752688172,13.1078494623656,17.5621505376344,10.0620430107527,9.50537634408602,3.10989247311828,14.2611827956989,289.997204301075,30.0010752688172,68.4752688172043,71.7956989247312,41.7935483870968,299.058817204301,2923.7964516129,47.6721505376344,284.93064516129,1,0,285.007956989247,1,0,68.4767741935484,29.62,14.0001075268817,14,32.5683870967742,1799.8564516129,308.52623655914,302.668387096774,1.7,1,95.5998924731183,34.500752688172,3499.97419354839,282.706989247312
2017-08-09 03:00:00,3499.99195402299,92.4311494252874,53.9991954022989,280.676436781609,0,0,192.199655172414,168.592183908046,156.518390804598,4.35885057471264,4.70781609195402,91,185,0,54.9988505747126,67.4175862068966,89.8790804597701,51.9244827586207,376.862413793103,8.93816091954023,-59.047816091954,17.4609195402299,-8.99896551724138,2.86126436781609,20.9595402298851,12.8112643678161,18.2679310344828,12.6231034482759,17.7481609195402,12.102183908046,9.15827586206897,2.58,13.6859770114943,290.006436781609,30.0022988505747,74.6666666666667,76.7793103448276,46.7747126436782,300.91367816092,2923.59954022988,47.1771264367816,284.960574712644,1,0,285.017126436782,1,0,74.6459770114943,29.6125287356322,14.0002298850575,14,32.6664367816092,1799.94114942529,308.775862068966,304.912298850575,1.7,1,109.778620689655,34.5025287356322,3499.9908045977,285.859540229885
2017-08-09 03:30:00,3499.98924731183,92.3121505376344,54.0004301075269,280.304086021505,0,0,193.842903225806,167.400215053763,157.12064516129,4.43967741935484,4.79096774193548,91,185,0,54.9981720430108,65.9478494623656,89.1632258064516,53.0767741935484,382.194086021505,4.95376344086022,-62.8048387096774,12.3094623655914,-12.9556989247312,2.11763440860215,21.0972043010753,12.6725806451613,18.1052688172043,12.4988172043011,17.6120430107527,11.9374193548387,8.91021505376344,2.19225806451613,13.3531182795699,290.007741935484,30.0279569892473,76.8924731182796,80.3774193548387,50.3494623655914,302.43935483871,2919.75129032258,41.1369892473118,285.081075268817,1,0,285.007849462366,1,0,76.9116129032258,29.6194623655914,13.791935483871,13.7903225806452,32.5843010752688,1799.93548387097,308.731397849462,306.615376344086,1.7,1,112.500537634409,34.5017204301075,3499.99247311828,285.10688172043
2017-08-09 04:00:00,3500.01034482759,92.2202298850575,52.4952873563218,272.232183908046,0,0,193.677931034483,164.181149425287,154.807471264368,4.27448275862069,4.60896551724138,91,185,0,54.9997701149425,62.3427586206897,87.7234482758621,56.2693103448276,398.886206896552,3.01218390804598,-74.5422988505747,8.85609195402299,-18.5524137931034,1.32218390804598,20.8705747126437,12.8548275862069,17.2458620689655,12.1447126436782,16.6319540229885,11.5141379310345,8.08218390804598,1.66149425287356,12.5333333333333,290.013793103448,30.0137931034483,79.2436781609195,82.583908045977,52.5724137931035,303.195517241379,2916.76517241379,50.6157471264368,284.959885057471,1,0,284.978045977012,1,0,79.2195402298851,29.6425287356322,13.0493103448276,13.048275862069,32.7920689655172,1799.91448275862,309.015172413793,307.890804597701,1.7,1,121.491034482759,34.5022988505747,3500.01149425287,284.042413793103
2017-08-09 04:30:00,3499.99892473118,92.7604301075269,51.998064516129,271.240107526882,0,0,189.691075268817,151.06247311828,152.104838709677,4.50279569892473,4.83516129032258,91,185,0,54.9996774193548,66.1651612903226,86.8243010752688,52.9187096774194,370.98311827957,8.2794623655914,-57.3779569892473,18.6504301075269,-4.93268817204301,4.74752688172043,20.6618279569892,12.7077419354839,18.7852688172043,13.0640860215054,18.5184946236559,12.6105376344086,9.93215053763441,3.09956989247312,13.2870967741935,289.981397849462,30.0301075268817,61.7741935483871,70.5688172043011,40.5365591397849,298.598924731183,2934.00494623656,63.0156989247312,284.950967741935,1,0,284.993548387097,1,0,61.7891397849462,29.6332258064516,13,13,32.0830107526882,1799.91505376344,308.45688172043,302.289892473118,1.7,1,82.1561290322581,34.5004301075269,3499.99784946237,285.596774193548
2017-08-09 05:00:00,3499.98850574713,92.4864367816092,52.6471264367816,273.791149425287,0,0,189.215862068966,157.705287356322,156.266781609195,4.4816091954023,4.80873563218391,91,185,0,55.0001149425287,68.805632183908,88.9633333333333,50.8732183908046,365.483103448276,9.92436781609195,-52.7498850574713,20.4027586206897,-4.43206896551724,4.96264367816092,21.6036781609195,13.705632183908,19.8359770114943,13.7831034482759,19.3090804597701,13.2562068965517,10.4241379310345,3.70850574712644,13.8290804597701,289.992873563218,30.0022988505747,66.1,73.4379310344828,43.4344827586207,297.357586206897,2925.26494252874,49.7794252873563,285.097011494253,1,0,284.975977011494,1,0,66.0885057471264,29.6097701149425,13,13,31.9662068965517,1799.90804597701,308.395402298851,300.940574712644,1.7,1,84.5577011494253,34.5012643678161,3499.98735632184,283.991609195402
2017-08-09 05:30:00,3499.96774193548,92.5008602150538,52.9970967741936,275.664838709677,0,0,192.042258064516,162.959569892473,157.486774193548,4.36032258064516,4.68182795698925,91,185,0,54.9998924731183,67.6617204301075,89.4629032258065,51.7335483870968,373.755913978495,6.81129032258065,-59.2194623655914,16.2948387096774,-8.32010752688172,3.15741935483871,21.5986021505376,13.2440860215054,19.0413978494624,13.1597849462366,18.5415053763441,12.7851612903226,9.82784946236559,3.19774193548387,13.5437634408602,290.005376344086,30.0139784946237,74.1236559139785,79.6032258064516,49.5903225806452,299.775053763441,2925.62537634409,50.7088172043011,284.913978494624,1,0,285.025053763441,1,0,74.1122580645161,29.6308602150538,13,13,32.0598924731183,1814.57666666667,308.787311827957,303.92935483871,1.7,1,105.057849462366,34.5016129032258,3499.97204301075,284.281505376344
2017-08-09 06:00:00,3499.98735632184,92.857816091954,52.9959770114943,276.726091954023,0,0,193.254827586207,163.047471264368,156.772528735632,4.01137931034483,4.34689655172414,91,185,0,54.9998850574713,66.3704597701149,89.1947126436782,52.7380459770115,379.857471264368,2.77919540229885,-66.8862068965517,12.8980459770115,-10.1928735632184,2.75885057471264,21.2566666666667,12.6610344827586,18.5365517241379,12.5877011494253,18.0527586206897,12.3318390804598,9.09448275862069,2.68402298850575,13.2589655172414,290.004367816092,29.9931034482759,72.5701149425287,81.5862068965517,51.5919540229885,301.183333333333,2936.93333333333,60.88,285.044712643678,1,0,284.976551724138,1,0,72.5751724137931,29.6172413793103,13.0225287356322,13.0229885057471,32.2597701149425,1830.0516091954,308.791954022989,305.772413793103,1.69781609195402,1,101.556436781609,34.5005747126437,3499.98620689655,286.178620689655
2017-08-09 06:30:00,3499.97419354839,92.5120430107527,52.9962365591398,275.698279569892,0,0,193.286559139785,160.802795698925,157.516451612903,4.36333333333333,4.71612903225806,91,185,0,55.0018279569892,64.7556989247312,88.8965591397849,54.1937634408602,389.326559139785,6.89139784946237,-66.2110752688172,13.9874193548387,-10.6122580645161,3.02032258064516,22.389247311828,12.9683870967742,19.231935483871,13.494623655914,19.2434408602151,13.4603225806452,9.39881720430107,2.96322580645161,13.2297849462366,290.003548387097,29.9935483870968,70.3010752688172,82.6311827956989,52.6354838709677,300.483548387097,2925.84193548387,48.2725806451613,285.045591397849,1,0,284.987419354839,1,0,70.3084946236559,29.5952688172043,14.0001075268817,14,33.1232258064516,1866.79978494624,308.718387096774,304.603440860215,1.6,1,96.295376344086,34.5013978494624,3499.98387096774,282.661720430108
2017-08-09 07:00:00,774.774712643678,27.9031034482759,15.8159770114943,81.9270114942529,0,0,188.721149425287,159.45091954023,153.16183908046,1.43471264367816,1.79885057471264,91,185,0.593563218390805,13.0768965517241,14.6795402298851,20.0180459770115,11.812183908046,85.3889655172414,49.3650574712644,6.02632183908046,8.95540229885057,6.81126436781609,14.6374712643678,33.3262068965517,30.9327586206897,37.4166666666667,30.3526436781609,35.182183908046,25.8571264367816,19.6219540229885,14.2341379310345,24.8688505747126,296.761264367816,7.29540229885057,18.7609195402299,22.6206896551724,15.3252873563218,296.385862068966,882.549310344828,128.07908045977,284.839655172414,0.220689655172414,0.77816091954023,285.066666666667,0.220689655172414,0.0241379310344828,18.9591954022988,4.6632183908046,2.62988505747126,-74.8413793103448,7.34494252873563,414.878390804598,311.220574712644,301.454827586207,8.44942528735632,0.983908045977012,22.7379310344828,7.62540229885057,774.775862068965,287.114022988506
2017-08-09 07:30:00,1506.99462365591,50.5978494623656,28.1558064516129,149.718709677419,0,0,193.711182795699,181.086666666667,164.662688172043,1.97774193548387,2.31849462365591,91.7430107526882,194.741935483871,2.25333333333333,20.3360215053763,42.2651612903226,30.3409677419355,40.1132258064516,127.234516129032,0,-36.8529032258065,5.49161290322581,-30.5882795698925,1.85376344086022,19.5739784946237,8.8594623655914,13.5261290322581,8.78548387096774,14.2547311827957,11.8143010752688,6.62548387096774,3.59924731182796,9,293.558064516129,16.9666666666667,7.15161290322581,44.0483870967742,27.0806451612903,310.335591397849,1601.89387096774,67.7025806451613,285.152903225806,0.056989247311828,0.941935483870968,284.987849462366,0.00537634408602151,0.737634408602151,7.15978494623656,15.1466666666667,0,-100,0,0,310.793870967742,306.156451612903,10.2043010752688,1,22.2620430107527,14.9352688172043,1507.01827956989,283.964086021505
2017-08-09 08:00:00,2462.00114942529,92.4398850574713,46.8016091954023,243.824367816092,0,0,200.831149425287,181.263218390805,172.108965517241,2.96965517241379,3.31597701149425,91.0013793103448,195,1.58,41.8535632183908,41.0294252873563,59.2049425287356,53.7163218390805,292.88816091954,0,-88.9488505747126,-7.06022988505747,-42.9705747126437,0,12.3809195402299,3.80229885057471,8.65770114942529,2.58114942528736,7.70218390804598,3.3467816091954,2.55735632183908,0,6.54011494252874,291.13908045977,26.3770114942529,41.4206896551724,71.6080459770115,45.2298850574713,310.309885057471,2923.6508045977,81.8314942528736,284.873448275862,0.503448275862069,0.495402298850575,284.945862068966,0.467816091954023,0.427586206896552,41.444367816092,25.6062068965517,8.09574712643678,-45.2172413793103,15.2424137931034,841.039770114942,309.236551724138,310.697126436782,5.87275862068965,1,77.4202298850575,24.3679310344828,2462.00229885057,284.178850574713
2017-08-09 08:30:00,3500.00107526882,96.1568817204301,51.7386021505376,279.780967741936,0,0,199.543655913978,164.471612903226,162.953010752688,4.11139784946237,4.45612903225806,94.4937634408602,194.360215053763,0.227634408602151,52.9223655913978,63.1811827956989,86.1420430107527,55.5076344086022,385.913548387097,0,-67.7556989247312,5.48795698924731,-13.0716129032258,0,18.2944086021505,10.7469892473118,15.9852688172043,11.1905376344086,15.1016129032258,10.1283870967742,6.62333333333333,0.223225806451613,11.7222580645161,289.983225806452,30.0139784946237,76.3387096774194,78.8204301075269,48.805376344086,306.502688172043,3041.35559139785,52.1013978494624,285.112258064516,1,0,285.048817204301,1,0,76.3729032258065,29.6364516129032,16.5618279569892,16.5537634408602,31.9960215053763,1799.89333333333,309.758387096774,309.601720430108,1.5,1,110.372258064516,34.5018279569892,3500.00107526882,285.965161290323
2017-08-09 09:00:00,3500.00229885057,96.1383908045977,52.9997701149425,286.514022988506,0,0,199.473563218391,161.51724137931,162.521724137931,4.21264367816092,4.56540229885058,94.6,195,0,53.0220689655172,62.5231034482759,82.4737931034483,56.0054022988506,373.02724137931,0,-53.6612643678161,3.97,-12.514367816092,0,19.8016091954023,11.8925287356322,17.5320689655172,12.0208045977011,16.6651724137931,11.0147126436782,7.95827586206897,1.80068965517241,12.4788505747126,289.992873563218,30.0149425287356,77.8609195402299,81.0724137931035,51.0586206896552,304.152873563218,3040.8316091954,47.5655172413793,284.949310344828,1,0,285.027931034483,1,0,77.8173563218391,29.6216091954023,14.9993103448276,15,31.6348275862069,1799.87724137931,309.600459770115,308.147701149425,1.5,1,113.593448275862,34.5018390804598,3500.00114942529,283.044482758621
2017-08-09 09:30:00,3500.00860215054,95.9908602150538,52.8666666666667,285.388172043011,0,0,199.791505376344,161.512688172043,162.595483870968,4.09666666666667,4.46548387096774,94.5040860215054,195,0.116989247311828,53.8905376344086,59.5331182795699,82.5812903225806,58.9349462365591,393.275376344086,5.89290322580645,-63.7531182795699,6.9241935483871,-19.0116129032258,0.0756989247311828,20.1322580645161,12.3383870967742,17.8548387096774,12.3054838709677,16.4330107526882,10.9137634408602,7.60741935483871,1.44870967741935,12.3404301075269,290.00623655914,30.0408602150538,79.6333333333333,84.4924731182796,54.4505376344086,305.189032258065,3036.17430107527,42.7463440860215,285.007741935484,1,0,284.971827956989,1,0,79.6437634408602,29.6139784946237,15.0003225806452,15,31.6740860215054,1799.91806451613,309.713548387097,310.035268817204,1.5,1,120.663010752688,34.5020430107527,3500.00430107527,285.627096774194
2017-08-09 10:00:00,3500.05517241379,94.8219540229885,52.9970114942529,282.57724137931,0,0,199.565057471264,163.561034482759,163.097356321839,3.69896551724138,4.06528735632184,93.0818390804598,195,0.0790804597701149,56.0987356321839,61.0396551724138,81.8537931034483,57.358275862069,379.150689655172,3.07770114942529,-56.5494252873563,8.02022988505747,-18,0.0445977011494253,19.2079310344828,10.7480459770115,16.3089655172414,10.7508045977011,15.5595402298851,10.5145977011494,7.7583908045977,1.48045977011494,12.3287356321839,289.997356321839,30.0333333333333,82.3758620689655,83.4540229885057,53.4206896551724,305.004482758621,2999.18091954023,52.7259770114943,285.078620689655,1,0,285.009310344828,1,0,82.3751724137931,29.6289655172414,15.0002298850575,15,31.7077011494253,1799.88873563218,309.495632183908,309.814827586207,1.5,1,122.639885057471,34.5041379310345,3500.05632183908,284.068735632184
2017-08-09 10:30:00,3500.01075268817,93.8821505376344,52.9967741935484,279.777204301075,0,0,197.470430107527,156.617634408602,157.782795698925,4.2652688172043,4.64451612903226,92,195,0.071505376344086,57.8003225806452,60.44,79.8352688172043,57.949247311828,373.657419354839,5.76634408602151,-55.6122580645161,6.10161290322581,-10.9041935483871,2.15784946236559,20.1905376344086,12.011935483871,18.3613978494624,11.757311827957,17.0613978494624,11.4009677419355,8.36978494623656,2.06634408602151,12.6534408602151,289.990860215054,30.0494623655914,68.5225806451613,77.4709677419355,47.4193548387097,302.598279569892,2969.30903225806,68.2022580645161,284.823870967742,1,0,284.942688172043,1,0,68.5206451612903,29.6237634408602,15.0022580645161,15,31.2877419354839,1799.88096774194,309.291290322581,306.927096774194,1.5,1,98.8222580645161,34.5009677419355,3500.00860215054,283.261827956989
2017-08-09 11:00:00,3499.97816091954,93.6049425287356,52.9958620689655,278.954482758621,0,0,195.933563218391,154.863218390805,157.691954022989,4.12264367816092,4.4935632183908,92,195,0.0749425287356322,60.5409195402299,62.656091954023,80.244367816092,55.8820689655172,362.134942528736,4.73275862068965,-44.1796551724138,9.74241379310345,-7.10850574712644,3.22344827586207,21.244367816092,13.0788505747126,19.6975862068966,12.8941379310345,18.4177011494253,12.345632183908,9.39494252873563,2.9183908045977,13.3641379310345,289.993908045977,30.0057471264368,66.5252873563218,78.7195402298851,48.7149425287356,300.296666666667,2960.65459770115,57.6594252873563,285.214022988506,1,0,285.037586206897,1,0,66.5293103448276,29.6222988505747,15,15,31.1673563218391,1799.89528735632,309.216436781609,304.215057471264,1.5,1,87.2344827586207,34.5009195402299,3499.98045977011,285.172643678161
2017-08-09 11:30:00,3499.9935483871,93.6858064516129,52.9950537634409,279.190537634409,0,0,197.378387096774,154.791505376344,156.921612903226,4.04172043010753,4.41989247311828,92,195,0,60.960752688172,61.384623655914,80.1075268817204,57.0431182795699,369.081505376344,5.68537634408602,-46.078064516129,5.60494623655914,-8.16279569892473,2.54870967741935,20.8591397849462,12.5178494623656,18.7417204301075,12.2436559139785,17.5729032258065,11.9411827956989,8.77333333333333,2.58365591397849,13.0137634408602,290.008494623656,30.0215053763441,68.1086021505376,82.6236559139785,52.6032258064516,301.535161290323,2963.24440860215,64.9721505376344,284.905483870968,1,0,285.002688172043,1,0,68.1023655913979,29.6204301075269,15.0034408602151,15,32.7056989247312,1799.92010752688,309.470752688172,305.750860215054,1.5,1,94.9212903225806,34.5008602150538,3499.99462365591,282.850752688172
2017-08-09 12:00:00,3499.98505747126,93.566091954023,52.9957471264368,278.838620689655,0,0,198.787931034483,156.045862068966,158.38908045977,3.93367816091954,4.29827586206897,92,195,0.0841379310344828,61.9554022988506,59.4857471264368,81.631724137931,59.0018390804598,389.286206896552,6.63793103448276,-54.9203448275862,6.48505747126437,-11.6710344827586,1.8948275862069,20.7040229885057,12.4835632183908,18.511724137931,12.6727586206897,17.9195402298851,11.5702298850575,8.44494252873563,2.23666666666667,12.7197701149425,290.00275862069,29.9954022988506,70.2563218390805,82.267816091954,52.2758620689655,302.692298850575,2959.44,54.0051724137931,285.009425287356,1,0,285.005747126437,1,0,70.2297701149425,29.5970114942529,15,15,32.6954022988506,1799.86034482759,309.52908045977,307.200229885057,1.5,1,98.0293103448276,34.5011494252874,3499.98620689655,286.350689655172
